ncbi-geneid:11511484	mtm:MYCTH_2309574	glycoside hydrolase family 11 protein
ncbi-geneid:11511391	mtm:MYCTH_2309575	glycoside hydrolase family 11 protein
ncbi-geneid:11511392	mtm:MYCTH_2309576	hypothetical protein
ncbi-geneid:11511399	mtm:MYCTH_2309585	hypothetical protein
ncbi-geneid:11511400	mtm:MYCTH_2309586	hypothetical protein
ncbi-geneid:11511402	mtm:MYCTH_2309587	hypothetical protein
ncbi-geneid:11511405	mtm:MYCTH_2309591	hypothetical protein
ncbi-geneid:11511406	mtm:MYCTH_2309592	hypothetical protein
ncbi-geneid:11511407	mtm:MYCTH_2309596	hypothetical protein
ncbi-geneid:11511408	mtm:MYCTH_2309598	hypothetical protein
ncbi-geneid:11511409	mtm:MYCTH_2309599	hypothetical protein
ncbi-geneid:11511410	mtm:MYCTH_2309600	hypothetical protein
ncbi-geneid:11511418	mtm:MYCTH_2309609	hypothetical protein
ncbi-geneid:11511421	mtm:MYCTH_2309615	hypothetical protein
ncbi-geneid:11511422	mtm:MYCTH_2309616	hypothetical protein
ncbi-geneid:11511426	mtm:MYCTH_2309618	hypothetical protein
ncbi-geneid:11511428	mtm:MYCTH_2309620	hypothetical protein
ncbi-geneid:11511430	mtm:MYCTH_2309623	hypothetical protein
ncbi-geneid:11511431	mtm:MYCTH_2309624	hypothetical protein
ncbi-geneid:11511432	mtm:MYCTH_2309625	hypothetical protein
ncbi-geneid:11511434	mtm:MYCTH_2309629	hypothetical protein
ncbi-geneid:11511438	mtm:MYCTH_2309630	hypothetical protein
ncbi-geneid:11511439	mtm:MYCTH_2309634	hypothetical protein
ncbi-geneid:11511440	mtm:MYCTH_2309636	hypothetical protein
ncbi-geneid:11511441	mtm:MYCTH_2309637	hypothetical protein
ncbi-geneid:11511444	mtm:MYCTH_2309641	hypothetical protein
ncbi-geneid:11511445	mtm:MYCTH_2309644	hypothetical protein
ncbi-geneid:11511447	mtm:MYCTH_2309647	hypothetical protein
ncbi-geneid:11511449	mtm:MYCTH_2309651	glycosyltransferase family 31 protein
ncbi-geneid:11511453	mtm:MYCTH_2309656	hypothetical protein
ncbi-geneid:11511455	mtm:MYCTH_2309658	hypothetical protein
ncbi-geneid:11511456	mtm:MYCTH_2309660	hypothetical protein
ncbi-geneid:11511458	mtm:MYCTH_2309663	hypothetical protein
ncbi-geneid:11511461	mtm:MYCTH_2309668	hypothetical protein
ncbi-geneid:11511469	mtm:MYCTH_2309686	hypothetical protein
ncbi-geneid:11511535	mtm:MYCTH_2309690	alcohol oxidase
ncbi-geneid:11511536	mtm:MYCTH_2309692	hypothetical protein
ncbi-geneid:11511511	mtm:MYCTH_2309694	hypothetical protein
ncbi-geneid:11511512	mtm:MYCTH_2309695	hypothetical protein
ncbi-geneid:11511517	mtm:MYCTH_2309698	hypothetical protein
ncbi-geneid:11511518	mtm:MYCTH_2309700	hypothetical protein
ncbi-geneid:11511519	mtm:MYCTH_2309702	hypothetical protein
ncbi-geneid:11511520	mtm:MYCTH_2309704	hypothetical protein
ncbi-geneid:11511521	mtm:MYCTH_2309706	hypothetical protein
ncbi-geneid:11511522	mtm:MYCTH_2309709	hypothetical protein
ncbi-geneid:11511523	mtm:MYCTH_2309712	hypothetical protein
ncbi-geneid:11511524	mtm:MYCTH_2309715	hypothetical protein
ncbi-geneid:11511526	mtm:MYCTH_2309720	hypothetical protein
ncbi-geneid:11511527	mtm:MYCTH_2309722	hypothetical protein
ncbi-geneid:11511528	mtm:MYCTH_2309723	hypothetical protein
ncbi-geneid:11511529	mtm:MYCTH_2309724	hypothetical protein
ncbi-geneid:11511530	mtm:MYCTH_2309725	hypothetical protein
ncbi-geneid:11511531	mtm:MYCTH_2309727	hypothetical protein
ncbi-geneid:11511533	mtm:MYCTH_2309729	hypothetical protein
ncbi-geneid:11511537	mtm:MYCTH_2309731	hypothetical protein
ncbi-geneid:11511538	mtm:MYCTH_2309733	hypothetical protein
ncbi-geneid:11513496	mtm:MYCTH_2309742	hypothetical protein
ncbi-geneid:11513499	mtm:MYCTH_2309743	hypothetical protein
ncbi-geneid:11513501	mtm:MYCTH_2309747	hypothetical protein
ncbi-geneid:11513502	mtm:MYCTH_2309749	hypothetical protein
ncbi-geneid:11513503	mtm:MYCTH_2309751	hypothetical protein
ncbi-geneid:11513504	mtm:MYCTH_2309752	hypothetical protein
ncbi-geneid:11513506	mtm:MYCTH_2309755	hypothetical protein
ncbi-geneid:11513508	mtm:MYCTH_2309758	hypothetical protein
ncbi-geneid:11513511	mtm:MYCTH_2309764	glycosyltransferase family 2 protein
ncbi-geneid:11513512	mtm:MYCTH_2309766	hypothetical protein
ncbi-geneid:11513513	mtm:MYCTH_2309770	hypothetical protein
ncbi-geneid:11513514	mtm:MYCTH_2309773	hypothetical protein
ncbi-geneid:11513516	mtm:MYCTH_2309779	hypothetical protein
ncbi-geneid:11513517	mtm:MYCTH_2309781	hypothetical protein
ncbi-geneid:11513519	mtm:MYCTH_2309782	hypothetical protein
ncbi-geneid:11513522	mtm:MYCTH_2309784	hypothetical protein
ncbi-geneid:11513526	mtm:MYCTH_2309794	hypothetical protein
ncbi-geneid:11513528	mtm:MYCTH_2309800	hypothetical protein
ncbi-geneid:11513529	mtm:MYCTH_2309802	hypothetical protein
ncbi-geneid:11513530	mtm:MYCTH_2309805	hypothetical protein
ncbi-geneid:11513531	mtm:MYCTH_2309808	hypothetical protein
ncbi-geneid:11513532	mtm:MYCTH_2309809	hypothetical protein
ncbi-geneid:11513534	mtm:MYCTH_2309812	hypothetical protein
ncbi-geneid:11513536	mtm:MYCTH_2309814	hypothetical protein
ncbi-geneid:11513537	mtm:MYCTH_2309816	hypothetical protein
ncbi-geneid:11513538	mtm:MYCTH_2309819	hypothetical protein
ncbi-geneid:11513539	mtm:MYCTH_2309822	hypothetical protein
ncbi-geneid:11513541	mtm:MYCTH_2309825	hypothetical protein
ncbi-geneid:11513542	mtm:MYCTH_2309828	hypothetical protein
ncbi-geneid:11513543	mtm:MYCTH_2309829	hypothetical protein
ncbi-geneid:11513544	mtm:MYCTH_2309831	hypothetical protein
ncbi-geneid:11513545	mtm:MYCTH_2309838	hypothetical protein
ncbi-geneid:11513546	mtm:MYCTH_2309843	glycosyltransferase family 35 protein
ncbi-geneid:11513548	mtm:MYCTH_2309848	hypothetical protein
ncbi-geneid:11513549	mtm:MYCTH_2309854	hypothetical protein
ncbi-geneid:11513550	mtm:MYCTH_2309859	hypothetical protein
ncbi-geneid:11513553	mtm:MYCTH_2309867	hypothetical protein
ncbi-geneid:11513554	mtm:MYCTH_2309871	hypothetical protein
ncbi-geneid:11513555	mtm:MYCTH_2309873	hypothetical protein
ncbi-geneid:11513556	mtm:MYCTH_2309874	hypothetical protein
ncbi-geneid:11513558	mtm:MYCTH_2309878	hypothetical protein
ncbi-geneid:11513559	mtm:MYCTH_2309883	hypothetical protein
ncbi-geneid:11513560	mtm:MYCTH_2309885	hypothetical protein
ncbi-geneid:11513562	mtm:MYCTH_2309890	hypothetical protein
ncbi-geneid:11513565	mtm:MYCTH_2309896	hypothetical protein
ncbi-geneid:11513566	mtm:MYCTH_2309898	hypothetical protein
ncbi-geneid:11513567	mtm:MYCTH_2309899	hypothetical protein
ncbi-geneid:11513568	mtm:MYCTH_2309900	hypothetical protein
ncbi-geneid:11513569	mtm:MYCTH_2309903	hypothetical protein
ncbi-geneid:11513570	mtm:MYCTH_2309909	hypothetical protein
ncbi-geneid:11513650	mtm:MYCTH_2309910	hypothetical protein
ncbi-geneid:11513652	mtm:MYCTH_2309912	hypothetical protein
ncbi-geneid:11513653	mtm:MYCTH_2309915	hypothetical protein
ncbi-geneid:11513654	mtm:MYCTH_2309919	hypothetical protein
ncbi-geneid:11513657	mtm:MYCTH_2309925	hypothetical protein
ncbi-geneid:11513658	mtm:MYCTH_2309927	hypothetical protein
ncbi-geneid:11513659	mtm:MYCTH_2309929	hypothetical protein
ncbi-geneid:11513660	mtm:MYCTH_2309930	hypothetical protein
ncbi-geneid:11513661	mtm:MYCTH_2309931	hypothetical protein
ncbi-geneid:11513664	mtm:MYCTH_2309942	hypothetical protein
ncbi-geneid:11513666	mtm:MYCTH_2309943	hypothetical protein
ncbi-geneid:11513671	mtm:MYCTH_2309963	hypothetical protein
ncbi-geneid:11513673	mtm:MYCTH_2309965	hypothetical protein
ncbi-geneid:11513675	mtm:MYCTH_2309967	hypothetical protein
ncbi-geneid:11513682	mtm:MYCTH_2309971	hypothetical protein
ncbi-geneid:11513685	mtm:MYCTH_2309975	hypothetical protein
ncbi-geneid:11513686	mtm:MYCTH_2309977	hypothetical protein
ncbi-geneid:11513693	mtm:MYCTH_2310013	hypothetical protein
ncbi-geneid:11513694	mtm:MYCTH_2310016	hypothetical protein
ncbi-geneid:11513698	mtm:MYCTH_2310028	hypothetical protein
ncbi-geneid:11513699	mtm:MYCTH_2310031	hypothetical protein
ncbi-geneid:11513700	mtm:MYCTH_2310035	hypothetical protein
ncbi-geneid:11513701	mtm:MYCTH_2310036	hypothetical protein
ncbi-geneid:11513706	mtm:MYCTH_2310059	hypothetical protein
ncbi-geneid:11513707	mtm:MYCTH_2310062	hypothetical protein
ncbi-geneid:11513708	mtm:MYCTH_2310064	hypothetical protein
ncbi-geneid:11513709	mtm:MYCTH_2310069	hypothetical protein
ncbi-geneid:11513710	mtm:MYCTH_2310072	hypothetical protein
ncbi-geneid:11513711	mtm:MYCTH_2310074	hypothetical protein
ncbi-geneid:11513712	mtm:MYCTH_2310076	hypothetical protein
ncbi-geneid:11506396	mtm:MYCTH_2310081	hypothetical protein
ncbi-geneid:11506382	mtm:MYCTH_2310085	hypothetical protein
ncbi-geneid:11506383	mtm:MYCTH_2310088	hypothetical protein
ncbi-geneid:11513720	mtm:MYCTH_2310096	hypothetical protein
ncbi-geneid:11513721	mtm:MYCTH_2310099	hypothetical protein
ncbi-geneid:11513725	mtm:MYCTH_2310107	hypothetical protein
ncbi-geneid:11513727	mtm:MYCTH_2310110	hypothetical protein
ncbi-geneid:11513807	mtm:MYCTH_2310112	hypothetical protein
ncbi-geneid:11513809	mtm:MYCTH_2310117	hypothetical protein
ncbi-geneid:11513811	mtm:MYCTH_2310121	hypothetical protein
ncbi-geneid:11513814	mtm:MYCTH_2310128	hypothetical protein
ncbi-geneid:11513815	mtm:MYCTH_2310132	hypothetical protein
ncbi-geneid:11513818	mtm:MYCTH_2310137	hypothetical protein
ncbi-geneid:11513819	mtm:MYCTH_2310138	hypothetical protein
ncbi-geneid:11513820	mtm:MYCTH_2310143	hypothetical protein
ncbi-geneid:11513821	mtm:MYCTH_2310145	hypothetical protein
ncbi-geneid:11506395	mtm:MYCTH_2310148	hypothetical protein
ncbi-geneid:11513825	mtm:MYCTH_2310149	hypothetical protein
ncbi-geneid:11513826	mtm:MYCTH_2310154	hypothetical protein
ncbi-geneid:11513827	mtm:MYCTH_2310160	hypothetical protein
ncbi-geneid:11513829	mtm:MYCTH_2310162	hypothetical protein
ncbi-geneid:11513831	mtm:MYCTH_2310167	hypothetical protein
ncbi-geneid:11513833	mtm:MYCTH_2310172	hypothetical protein
ncbi-geneid:11513835	mtm:MYCTH_2310174	hypothetical protein
ncbi-geneid:11513836	mtm:MYCTH_2310181	hypothetical protein
ncbi-geneid:11513837	mtm:MYCTH_2310183	hypothetical protein
ncbi-geneid:11513839	mtm:MYCTH_2310189	hypothetical protein
ncbi-geneid:11513840	mtm:MYCTH_2310192	hypothetical protein
ncbi-geneid:11513841	mtm:MYCTH_2310196	hypothetical protein
ncbi-geneid:11513842	mtm:MYCTH_2310200	hypothetical protein
ncbi-geneid:11513843	mtm:MYCTH_2310201	hypothetical protein
ncbi-geneid:11513844	mtm:MYCTH_2310203	hypothetical protein
ncbi-geneid:11513846	mtm:MYCTH_2310208	hypothetical protein
ncbi-geneid:11513847	mtm:MYCTH_2310212	hypothetical protein
ncbi-geneid:11513848	mtm:MYCTH_2310216	hypothetical protein
ncbi-geneid:11513849	mtm:MYCTH_2310217	hypothetical protein
ncbi-geneid:11513851	mtm:MYCTH_2310220	hypothetical protein
ncbi-geneid:11513852	mtm:MYCTH_2310222	hypothetical protein
ncbi-geneid:11513854	mtm:MYCTH_2310225	hypothetical protein
ncbi-geneid:11513855	mtm:MYCTH_2310226	hypothetical protein
ncbi-geneid:11513856	mtm:MYCTH_2310228	hypothetical protein
ncbi-geneid:11513857	mtm:MYCTH_2310232	hypothetical protein
ncbi-geneid:11513858	mtm:MYCTH_2310234	hypothetical protein
ncbi-geneid:11513860	mtm:MYCTH_2310240	hypothetical protein
ncbi-geneid:11513861	mtm:MYCTH_2310241	hypothetical protein
ncbi-geneid:11513862	mtm:MYCTH_2310243	hypothetical protein
ncbi-geneid:11513864	mtm:MYCTH_2310246	hypothetical protein
ncbi-geneid:11513869	mtm:MYCTH_2310248	hypothetical protein
ncbi-geneid:11513871	mtm:MYCTH_2310250	hypothetical protein
ncbi-geneid:11513872	mtm:MYCTH_2310252	hypothetical protein
ncbi-geneid:11513873	mtm:MYCTH_2310254	hypothetical protein
ncbi-geneid:11513874	mtm:MYCTH_2310255	hypothetical protein
ncbi-geneid:11513875	mtm:MYCTH_2310258	hypothetical protein
ncbi-geneid:11513877	mtm:MYCTH_2310262	hypothetical protein
ncbi-geneid:11513878	mtm:MYCTH_2310263	hypothetical protein
ncbi-geneid:11513881	mtm:MYCTH_2310269	hypothetical protein
ncbi-geneid:11513882	mtm:MYCTH_2310270	hypothetical protein
ncbi-geneid:11513962	mtm:MYCTH_2310272	hypothetical protein
ncbi-geneid:11513963	mtm:MYCTH_2310273	hypothetical protein
ncbi-geneid:11513964	mtm:MYCTH_2310276	carbohydrate-binding module family 18 protein
ncbi-geneid:11513966	mtm:MYCTH_2310277	hypothetical protein
ncbi-geneid:11513967	mtm:MYCTH_2310279	hypothetical protein
ncbi-geneid:11513971	mtm:MYCTH_2310287	hypothetical protein
ncbi-geneid:11513973	mtm:MYCTH_2310289	hypothetical protein
ncbi-geneid:11513975	mtm:MYCTH_2310298	hypothetical protein
ncbi-geneid:11513976	mtm:MYCTH_2310300	hypothetical protein
ncbi-geneid:11513977	mtm:MYCTH_2310303	hypothetical protein
ncbi-geneid:11513978	mtm:MYCTH_2310306	hypothetical protein
ncbi-geneid:11513980	mtm:MYCTH_2310316	hypothetical protein
ncbi-geneid:11513982	mtm:MYCTH_2310317	hypothetical protein
ncbi-geneid:11513983	mtm:MYCTH_2310320	hypothetical protein
ncbi-geneid:11513984	mtm:MYCTH_2310321	hypothetical protein
ncbi-geneid:11513985	mtm:MYCTH_2310322	hypothetical protein
ncbi-geneid:11513986	mtm:MYCTH_2310324	hypothetical protein
ncbi-geneid:11513990	mtm:MYCTH_2310333	hypothetical protein
ncbi-geneid:11513992	mtm:MYCTH_2310338	hypothetical protein
ncbi-geneid:11513993	mtm:MYCTH_2310340	hypothetical protein
ncbi-geneid:11513994	mtm:MYCTH_2310341	hypothetical protein
ncbi-geneid:11506380	mtm:MYCTH_2310362	hypothetical protein
ncbi-geneid:11514004	mtm:MYCTH_2310363	hypothetical protein
ncbi-geneid:11514009	mtm:MYCTH_2310379	hypothetical protein
ncbi-geneid:11514014	mtm:MYCTH_2310391	hypothetical protein
ncbi-geneid:11514016	mtm:MYCTH_2310392	hypothetical protein
ncbi-geneid:11514017	mtm:MYCTH_2310394	hypothetical protein
ncbi-geneid:11514018	mtm:MYCTH_2310396	hypothetical protein
ncbi-geneid:11514021	mtm:MYCTH_2310402	hypothetical protein
ncbi-geneid:11514022	mtm:MYCTH_2310404	hypothetical protein
ncbi-geneid:11514024	mtm:MYCTH_2310405	hypothetical protein
ncbi-geneid:11514025	mtm:MYCTH_2310406	hypothetical protein
ncbi-geneid:11514027	mtm:MYCTH_2310408	hypothetical protein
ncbi-geneid:11514028	mtm:MYCTH_2310410	hypothetical protein
ncbi-geneid:11514031	mtm:MYCTH_2310419	glycosyltransferase family 58 protein
ncbi-geneid:11514032	mtm:MYCTH_2310421	hypothetical protein
ncbi-geneid:11514033	mtm:MYCTH_2310422	hypothetical protein
ncbi-geneid:11514034	mtm:MYCTH_2310428	hypothetical protein
ncbi-geneid:11506379	mtm:MYCTH_2310435	hypothetical protein
ncbi-geneid:11514037	mtm:MYCTH_2310437	glycosyltransferase family 15 protein
ncbi-geneid:11514038	mtm:MYCTH_2310439	hypothetical protein
ncbi-geneid:11514120	mtm:MYCTH_2310453	hypothetical protein
ncbi-geneid:11514121	mtm:MYCTH_2310455	hypothetical protein
ncbi-geneid:11514122	mtm:MYCTH_2310457	hypothetical protein
ncbi-geneid:11514123	mtm:MYCTH_2310459	hypothetical protein
ncbi-geneid:11514124	mtm:MYCTH_2310460	hypothetical protein
ncbi-geneid:11514125	mtm:MYCTH_2310461	hypothetical protein
ncbi-geneid:11506386	mtm:MYCTH_2310462	hypothetical protein
ncbi-geneid:11514127	mtm:MYCTH_2310464	carbohydrate-binding WSC domain protein
ncbi-geneid:11514128	mtm:MYCTH_2310466	hypothetical protein
ncbi-geneid:11514129	mtm:MYCTH_2310467	hypothetical protein
ncbi-geneid:11514130	mtm:MYCTH_2310469	hypothetical protein
ncbi-geneid:11514131	mtm:MYCTH_2310470	hypothetical protein
ncbi-geneid:11514132	mtm:MYCTH_2310471	hypothetical protein
ncbi-geneid:11514136	mtm:MYCTH_2310474	hypothetical protein
ncbi-geneid:11514138	mtm:MYCTH_2310477	hypothetical protein
ncbi-geneid:11514139	mtm:MYCTH_2310483	hypothetical protein
ncbi-geneid:11514140	mtm:MYCTH_2310488	hypothetical protein
ncbi-geneid:11514142	mtm:MYCTH_2310492	hypothetical protein
ncbi-geneid:11514144	mtm:MYCTH_2310501	hypothetical protein
ncbi-geneid:11514145	mtm:MYCTH_2310503	hypothetical protein
ncbi-geneid:11514147	mtm:MYCTH_2310505	hypothetical protein
ncbi-geneid:11514148	mtm:MYCTH_2310508	hypothetical protein
ncbi-geneid:11514150	mtm:MYCTH_2310511	hypothetical protein
ncbi-geneid:11514151	mtm:MYCTH_2310513	hypothetical protein
ncbi-geneid:11514152	mtm:MYCTH_2310516	hypothetical protein
ncbi-geneid:11514154	mtm:MYCTH_2310518	hypothetical protein
ncbi-geneid:11514155	mtm:MYCTH_2310521	hypothetical protein
ncbi-geneid:11514156	mtm:MYCTH_2310525	hypothetical protein
ncbi-geneid:11514157	mtm:MYCTH_2310527	hypothetical protein
ncbi-geneid:11514162	mtm:MYCTH_2310539	hypothetical protein
ncbi-geneid:11514163	mtm:MYCTH_2310541	hypothetical protein
ncbi-geneid:11514164	mtm:MYCTH_2310543	hypothetical protein
ncbi-geneid:11514165	mtm:MYCTH_2310546	hypothetical protein
ncbi-geneid:11514168	mtm:MYCTH_2310547	hypothetical protein
ncbi-geneid:11514169	mtm:MYCTH_2310549	hypothetical protein
ncbi-geneid:11514172	mtm:MYCTH_2310551	hypothetical protein
ncbi-geneid:11514173	mtm:MYCTH_2310556	hypothetical protein
ncbi-geneid:11514175	mtm:MYCTH_2310561	hypothetical protein
ncbi-geneid:11514176	mtm:MYCTH_2310562	hypothetical protein
ncbi-geneid:11514178	mtm:MYCTH_2310565	hypothetical protein
ncbi-geneid:11514179	mtm:MYCTH_2310567	hypothetical protein
ncbi-geneid:11514183	mtm:MYCTH_2310585	hypothetical protein
ncbi-geneid:11514184	mtm:MYCTH_2310586	hypothetical protein
ncbi-geneid:11514185	mtm:MYCTH_2310587	hypothetical protein
ncbi-geneid:11514186	mtm:MYCTH_2310588	hypothetical protein
ncbi-geneid:11514189	mtm:MYCTH_2310589	hypothetical protein
ncbi-geneid:11514190	mtm:MYCTH_2310592	hypothetical protein
ncbi-geneid:11514191	mtm:MYCTH_2310595	hypothetical protein
ncbi-geneid:11514192	mtm:MYCTH_2310597	hypothetical protein
ncbi-geneid:11514193	mtm:MYCTH_2310599	hypothetical protein
ncbi-geneid:11514195	mtm:MYCTH_2310607	hypothetical protein
ncbi-geneid:11514274	mtm:MYCTH_2310609	hypothetical protein
ncbi-geneid:11514277	mtm:MYCTH_2310610	hypothetical protein
ncbi-geneid:11514278	mtm:MYCTH_2310612	hypothetical protein
ncbi-geneid:11514280	mtm:MYCTH_2310616	hypothetical protein
ncbi-geneid:11514281	mtm:MYCTH_2310620	hypothetical protein
ncbi-geneid:11506393	mtm:MYCTH_2310623	hypothetical protein
ncbi-geneid:11514285	mtm:MYCTH_2310626	hypothetical protein
ncbi-geneid:11514286	mtm:MYCTH_2310628	glycosyltransferase family 69 protein
ncbi-geneid:11514287	mtm:MYCTH_2310631	hypothetical protein
ncbi-geneid:11514288	mtm:MYCTH_2310632	hypothetical protein
ncbi-geneid:11514292	mtm:MYCTH_2310644	hypothetical protein
ncbi-geneid:11514293	mtm:MYCTH_2310645	hypothetical protein
ncbi-geneid:11514297	mtm:MYCTH_2310650	hypothetical protein
ncbi-geneid:11514298	mtm:MYCTH_2310652	hypothetical protein
ncbi-geneid:11514299	mtm:MYCTH_2310653	hypothetical protein
ncbi-geneid:11514300	mtm:MYCTH_2310655	hypothetical protein
ncbi-geneid:11514302	mtm:MYCTH_2310659	hypothetical protein
ncbi-geneid:11514303	mtm:MYCTH_2310660	glycosyltransferase family 22 protein
ncbi-geneid:11514305	mtm:MYCTH_2310662	hypothetical protein
ncbi-geneid:11514306	mtm:MYCTH_2310664	hypothetical protein
ncbi-geneid:11514307	mtm:MYCTH_2310667	hypothetical protein
ncbi-geneid:11514308	mtm:MYCTH_2310671	hypothetical protein
ncbi-geneid:11514309	mtm:MYCTH_2310672	hypothetical protein
ncbi-geneid:11514310	mtm:MYCTH_2310676	hypothetical protein
ncbi-geneid:11514311	mtm:MYCTH_2310678	hypothetical protein
ncbi-geneid:11514312	mtm:MYCTH_2310682	hypothetical protein
ncbi-geneid:11514313	mtm:MYCTH_2310684	hypothetical protein
ncbi-geneid:11514314	mtm:MYCTH_2310685	hypothetical protein
ncbi-geneid:11514318	mtm:MYCTH_2310691	hypothetical protein
ncbi-geneid:11514324	mtm:MYCTH_2310696	hypothetical protein
ncbi-geneid:11514329	mtm:MYCTH_2310703	hypothetical protein
ncbi-geneid:11514331	mtm:MYCTH_2310708	hypothetical protein
ncbi-geneid:11514333	mtm:MYCTH_2310716	hypothetical protein
ncbi-geneid:11514340	mtm:MYCTH_2310733	hypothetical protein
ncbi-geneid:11514342	mtm:MYCTH_2310736	hypothetical protein
ncbi-geneid:11514343	mtm:MYCTH_2310737	hypothetical protein
ncbi-geneid:11514346	mtm:MYCTH_2310743	hypothetical protein
ncbi-geneid:11514431	mtm:MYCTH_2310754	hypothetical protein
ncbi-geneid:11514433	mtm:MYCTH_2310757	hypothetical protein
ncbi-geneid:11514435	mtm:MYCTH_2310758	hypothetical protein
ncbi-geneid:11514436	mtm:MYCTH_2310759	hypothetical protein
ncbi-geneid:11514439	mtm:MYCTH_2310760	hypothetical protein
ncbi-geneid:11514440	mtm:MYCTH_2310762	hypothetical protein
ncbi-geneid:11514441	mtm:MYCTH_2310763	hypothetical protein
ncbi-geneid:11514448	mtm:MYCTH_2310765	hypothetical protein
ncbi-geneid:11514449	mtm:MYCTH_2310767	hypothetical protein
ncbi-geneid:11514452	mtm:MYCTH_2310768	hypothetical protein
ncbi-geneid:11514454	mtm:MYCTH_2310772	hypothetical protein
ncbi-geneid:11514457	mtm:MYCTH_2310773	hypothetical protein
ncbi-geneid:11514461	mtm:MYCTH_2310778	hypothetical protein
ncbi-geneid:11514465	mtm:MYCTH_2310780	hypothetical protein
ncbi-geneid:11514470	mtm:MYCTH_2310782	hypothetical protein
ncbi-geneid:11514472	mtm:MYCTH_2310784	hypothetical protein
ncbi-geneid:11514484	mtm:MYCTH_2310786	hypothetical protein
ncbi-geneid:11514485	mtm:MYCTH_2310790	hypothetical protein
ncbi-geneid:11514486	mtm:MYCTH_2310794	hypothetical protein
ncbi-geneid:11514491	mtm:MYCTH_2310800	hypothetical protein
ncbi-geneid:11514492	mtm:MYCTH_2310803	hypothetical protein
ncbi-geneid:11514495	mtm:MYCTH_2310810	hypothetical protein
ncbi-geneid:11514496	mtm:MYCTH_2310812	hypothetical protein
ncbi-geneid:11514498	mtm:MYCTH_2310816	hypothetical protein
ncbi-geneid:11514499	mtm:MYCTH_2310819	hypothetical protein
ncbi-geneid:11514500	mtm:MYCTH_2310821	hypothetical protein
ncbi-geneid:11514501	mtm:MYCTH_2310822	hypothetical protein
ncbi-geneid:11514502	mtm:MYCTH_2310823	hypothetical protein
ncbi-geneid:11514503	mtm:MYCTH_2310824	hypothetical protein
ncbi-geneid:11514504	mtm:MYCTH_2310825	hypothetical protein
ncbi-geneid:11514505	mtm:MYCTH_2310827	hypothetical protein
ncbi-geneid:11514506	mtm:MYCTH_2310829	hypothetical protein
ncbi-geneid:11514507	mtm:MYCTH_2310830	glycoside hydrolase family 47 protein
ncbi-geneid:11514586	mtm:MYCTH_2310831	hypothetical protein
ncbi-geneid:11514587	mtm:MYCTH_2310832	hypothetical protein
ncbi-geneid:11514588	mtm:MYCTH_2310833	hypothetical protein
ncbi-geneid:11514589	mtm:MYCTH_2310836	hypothetical protein
ncbi-geneid:11514590	mtm:MYCTH_2310837	hypothetical protein
ncbi-geneid:11514592	mtm:MYCTH_2310857	hypothetical protein
ncbi-geneid:11514596	mtm:MYCTH_2310866	hypothetical protein
ncbi-geneid:11514597	mtm:MYCTH_2310867	hypothetical protein
ncbi-geneid:11514598	mtm:MYCTH_2310869	hypothetical protein
ncbi-geneid:11514599	mtm:MYCTH_2310870	hypothetical protein
ncbi-geneid:11514600	mtm:MYCTH_2310873	hypothetical protein
ncbi-geneid:11514602	mtm:MYCTH_2310878	hypothetical protein
ncbi-geneid:11514603	mtm:MYCTH_2310881	glycosyltransferase family 39 protein
ncbi-geneid:11514604	mtm:MYCTH_2310887	hypothetical protein
ncbi-geneid:11514605	mtm:MYCTH_2310888	hypothetical protein
ncbi-geneid:11514607	mtm:MYCTH_2310892	hypothetical protein
ncbi-geneid:11514608	mtm:MYCTH_2310893	hypothetical protein
ncbi-geneid:11514610	mtm:MYCTH_2310900	hypothetical protein
ncbi-geneid:11514611	mtm:MYCTH_2310901	hypothetical protein
ncbi-geneid:11514612	mtm:MYCTH_2310905	hypothetical protein
ncbi-geneid:11514613	mtm:MYCTH_2310909	hypothetical protein
ncbi-geneid:11514616	mtm:MYCTH_2310915	hypothetical protein
ncbi-geneid:11514618	mtm:MYCTH_2310920	hypothetical protein
ncbi-geneid:11514619	mtm:MYCTH_2310921	hypothetical protein
ncbi-geneid:11514622	mtm:MYCTH_2310934	hypothetical protein
ncbi-geneid:11514623	mtm:MYCTH_2310937	hypothetical protein
ncbi-geneid:11514624	mtm:MYCTH_2310941	hypothetical protein
ncbi-geneid:11514625	mtm:MYCTH_2310943	hypothetical protein
ncbi-geneid:11514626	mtm:MYCTH_2310945	hypothetical protein
ncbi-geneid:11514627	mtm:MYCTH_2310947	hypothetical protein
ncbi-geneid:11514628	mtm:MYCTH_2310948	hypothetical protein
ncbi-geneid:11514630	mtm:MYCTH_2310954	hypothetical protein
ncbi-geneid:11514631	mtm:MYCTH_2310956	hypothetical protein
ncbi-geneid:11514633	mtm:MYCTH_2310960	hypothetical protein
ncbi-geneid:11514636	mtm:MYCTH_2310964	hypothetical protein
ncbi-geneid:11514645	mtm:MYCTH_2310975	hypothetical protein
ncbi-geneid:11514646	mtm:MYCTH_2310976	hypothetical protein
ncbi-geneid:11514649	mtm:MYCTH_2310977	hypothetical protein
ncbi-geneid:11514654	mtm:MYCTH_2310981	hypothetical protein
ncbi-geneid:11514657	mtm:MYCTH_2310983	hypothetical protein
ncbi-geneid:11514658	mtm:MYCTH_2310984	hypothetical protein
ncbi-geneid:11514659	mtm:MYCTH_2310985	hypothetical protein
