Geneid,Chr,Start,End,Strand,Length
MYCTH_2130134,chromosome: 6,2858123,2860919,-,2797
MYCTH_2070048,chromosome: 6,2862406,2862672,+,267
MYCTH_89991,chromosome: 6,2866379,2867108,-,730
MYCTH_2310765,chromosome: 6,2869456,2870496,+,1041
MYCTH_2310767,chromosome: 6,2870498,2871291,+,794
MYCTH_2120908,chromosome: 6,2873561,2874375,+,815
MYCTH_2130137,chromosome: 6,2876990,2878937,+,1948
MYCTH_2310768,chromosome: 6,2881717,2882157,+,441
MYCTH_2130140,chromosome: 6,2885285,2885982,-,698
MYCTH_2310772,chromosome: 6,2889403,2890365,+,963
MYCTH_89984,chromosome: 6,2890334,2891922,-,1589
MYCTH_2135707,chromosome: 6,2892808,2894352,+,1545
MYCTH_2310773,chromosome: 6,2894532,2895726,+,1195
MYCTH_2120909,chromosome: 6,2895786,2896508,+,723
MYCTH_89981,chromosome: 6,2897359,2899651,-,2293
MYCTH_2112984,chromosome: 6,2902486,2903521,+,1036
MYCTH_2310778,chromosome: 6,2905482,2906399,+,918
MYCTH_2120910,chromosome: 6,2909455,2910814,-,1360
MYCTH_2069148,chromosome: 6,2914228,2914434,+,207
MYCTH_89976,chromosome: 6,2917897,2920044,-,2148
MYCTH_2310780,chromosome: 6,2921141,2921920,-,780
MYCTH_27592,chromosome: 6,2922061,2922374,-,314
MYCTH_2112989,chromosome: 6,2924704,2925675,-,972
MYCTH_37027,chromosome: 6,2928807,2928965,+,159
MYCTH_2316343,chromosome: 6,2929977,2930874,-,898
MYCTH_2310782,chromosome: 6,2931097,2931671,+,575
MYCTH_2112991,chromosome: 6,2934276,2935928,+,1653
MYCTH_2310784,chromosome: 6,2938480,2939336,+,857
MYCTH_97963,chromosome: 6,2940696,2941701,+,1006
MYCTH_97962,chromosome: 6,2942533,2943985,+,1453
MYCTH_2130157,chromosome: 6,2945038,2946464,+,1427
MYCTH_2130158,chromosome: 6,2946533,2946952,+,420
MYCTH_89967,chromosome: 6,2947515,2948507,-,993
MYCTH_97961,chromosome: 6,2950649,2952199,-,1551
MYCTH_26863,chromosome: 6,2953087,2953410,-,324
MYCTH_2130162,chromosome: 6,2961683,2962928,+,1246
MYCTH_2130164,chromosome: 6,2963921,2964559,+,639
MYCTH_38597,chromosome: 6,2982050,2982217,+,168
MYCTH_2047322,chromosome: 6,2987130,2988256,+,1127
MYCTH_2310786,chromosome: 6,2989161,2990162,+,1002
MYCTH_2310790,chromosome: 6,2990428,2992696,+,2269
MYCTH_2310794,chromosome: 6,2992655,2994047,-,1393
MYCTH_89959,chromosome: 6,2994468,2995955,+,1488
MYCTH_89958,chromosome: 6,2996497,2997365,-,869
MYCTH_2130172,chromosome: 6,2998831,2999394,-,564
MYCTH_2316346,chromosome: 6,2999516,3001680,-,2165
MYCTH_2310800,chromosome: 6,3005315,3006669,-,1355
MYCTH_2310803,chromosome: 6,3006670,3008639,-,1970
MYCTH_60316,chromosome: 6,3011013,3012164,+,1152
MYCTH_2070352,chromosome: 6,3012490,3014027,-,1538
MYCTH_2310810,chromosome: 6,3015418,3017241,+,1824
MYCTH_2310812,chromosome: 6,3017387,3019545,+,2159
MYCTH_2130178,chromosome: 6,3019861,3020290,-,430
MYCTH_2310816,chromosome: 6,3020861,3023368,+,2508
MYCTH_2310819,chromosome: 6,3023393,3024770,-,1378
MYCTH_2310821,chromosome: 6,3025255,3026871,+,1617
MYCTH_2310822,chromosome: 6,3027364,3028520,-,1157
MYCTH_2310823,chromosome: 6,3028759,3033570,+,4812
MYCTH_2310824,chromosome: 6,3034566,3036350,-,1785
MYCTH_2310825,chromosome: 6,3036520,3039589,+,3070
MYCTH_2310827,chromosome: 6,3039589,3040940,-,1352
MYCTH_2310829,chromosome: 6,3042748,3043355,-,608
MYCTH_2310830,chromosome: 6,3044237,3046350,+,2114
MYCTH_2310831,chromosome: 6,3046351,3047747,-,1397
MYCTH_2310832,chromosome: 6,3050031,3051516,-,1486
MYCTH_2310833,chromosome: 6,3051687,3054292,-,2606
MYCTH_2310836,chromosome: 6,3054894,3056120,+,1227
MYCTH_2310837,chromosome: 6,3056121,3058907,-,2787
MYCTH_60294,chromosome: 6,3060570,3062635,+,2066
MYCTH_2310857,chromosome: 6,3122643,3124582,-,1940
MYCTH_2113028,chromosome: 6,3128568,3130353,+,1786
MYCTH_75151,chromosome: 6,3138890,3141119,+,2230
MYCTH_98410,chromosome: 6,3141099,3142518,-,1420
MYCTH_2310866,chromosome: 6,3143711,3144678,+,968
MYCTH_2310867,chromosome: 6,3145065,3147106,-,2042
MYCTH_2310869,chromosome: 6,3147247,3148540,+,1294
MYCTH_2310870,chromosome: 6,3151459,3153075,+,1617
MYCTH_2310873,chromosome: 6,3154100,3155938,+,1839
MYCTH_2084007,chromosome: 6,3156718,3158406,-,1689
MYCTH_2310878,chromosome: 6,3159148,3161092,-,1945
MYCTH_2310881,chromosome: 6,3161949,3166081,+,4133
MYCTH_2310887,chromosome: 6,3167337,3167915,-,579
MYCTH_2310888,chromosome: 6,3171613,3174454,+,2842
MYCTH_90482,chromosome: 6,3175946,3181708,-,5763
MYCTH_2310892,chromosome: 6,3183312,3186814,-,3503
MYCTH_2310893,chromosome: 6,3188016,3189893,+,1878
MYCTH_110022,chromosome: 6,3190547,3192128,+,1582
MYCTH_2310900,chromosome: 6,3191857,3193708,-,1852
MYCTH_2310901,chromosome: 6,3194445,3195535,+,1091
MYCTH_2310905,chromosome: 6,3195536,3198022,-,2487
MYCTH_2310909,chromosome: 6,3198898,3200217,-,1320
MYCTH_2069205,chromosome: 6,3200770,3204114,+,3345
MYCTH_39555,chromosome: 6,3204367,3205350,-,984
MYCTH_2310915,chromosome: 6,3209505,3210260,+,756
MYCTH_38152,chromosome: 6,3210417,3211652,-,1236
MYCTH_2310920,chromosome: 6,3212188,3214398,-,2211
MYCTH_2310921,chromosome: 6,3215678,3219027,+,3350
MYCTH_75197,chromosome: 6,3219160,3220717,+,1558
MYCTH_2120970,chromosome: 6,3220716,3223812,-,3097
MYCTH_2310934,chromosome: 6,3227504,3228253,+,750
MYCTH_2310937,chromosome: 6,3231557,3233738,+,2182
MYCTH_2310941,chromosome: 6,3233740,3235943,-,2204
MYCTH_2310943,chromosome: 6,3236395,3239725,+,3331
MYCTH_2310945,chromosome: 6,3242051,3244446,+,2396
MYCTH_2310947,chromosome: 6,3246680,3249373,+,2694
MYCTH_2310948,chromosome: 6,3249916,3252473,+,2558
MYCTH_90505,chromosome: 6,3252727,3254118,-,1392
MYCTH_2310954,chromosome: 6,3254448,3257159,-,2712
MYCTH_2310956,chromosome: 6,3258003,3258790,+,788
MYCTH_39279,chromosome: 6,3261246,3262256,+,1011
MYCTH_2310960,chromosome: 6,3263050,3264441,-,1392
MYCTH_2096678,chromosome: 6,3269701,3271023,+,1323
MYCTH_2130243,chromosome: 6,3271254,3272415,+,1162
MYCTH_2310964,chromosome: 6,3272771,3275075,+,2305
MYCTH_90513,chromosome: 6,3276094,3277200,+,1107
MYCTH_61336,chromosome: 6,3296869,3297563,-,695
MYCTH_61337,chromosome: 6,3306920,3307608,+,689
MYCTH_2130249,chromosome: 6,3326750,3338880,-,12131
MYCTH_90514,chromosome: 6,3353598,3355561,+,1964
MYCTH_110028,chromosome: 6,3355920,3357606,-,1687
MYCTH_90516,chromosome: 6,3359149,3360497,+,1349
MYCTH_90517,chromosome: 6,3361978,3362813,+,836
MYCTH_2310975,chromosome: 6,3364495,3365961,-,1467
MYCTH_2310976,chromosome: 6,3366217,3367357,+,1141
MYCTH_2113078,chromosome: 6,3368237,3369704,+,1468
MYCTH_2120988,chromosome: 6,3370461,3372564,+,2104
MYCTH_2310977,chromosome: 6,3373167,3374126,-,960
MYCTH_2113081,chromosome: 6,3374798,3375628,-,831
MYCTH_2113082,chromosome: 6,3376488,3377426,-,939
MYCTH_2135745,chromosome: 6,3380241,3391166,-,10926
MYCTH_39662,chromosome: 6,3393597,3393905,-,309
MYCTH_2310981,chromosome: 6,3439485,3440739,-,1255
MYCTH_2070001,chromosome: 6,3442261,3443707,+,1447
MYCTH_2069662,chromosome: 6,3445573,3445977,+,405
MYCTH_2310983,chromosome: 6,3447299,3448277,-,979
MYCTH_2310984,chromosome: 6,3448349,3449981,+,1633
MYCTH_2310985,chromosome: 6,3452080,3452881,+,802
MYCTH_2070186,chromosome: 6,3465599,3465874,+,276
MYCTH_2310986,chromosome: 6,3504104,3504969,+,866
MYCTH_2310989,chromosome: 6,3530556,3532082,+,1527
MYCTH_2096690,chromosome: 6,3532673,3534168,+,1496
MYCTH_98458,chromosome: 6,3534558,3537798,-,3241
MYCTH_2310995,chromosome: 6,3539966,3542415,-,2450
MYCTH_2310997,chromosome: 6,3544832,3546120,-,1289
MYCTH_2310998,chromosome: 6,3546122,3547358,+,1237
MYCTH_2310999,chromosome: 6,3547633,3551863,-,4231
MYCTH_2311000,chromosome: 6,3551942,3553432,-,1491
MYCTH_2311001,chromosome: 6,3553728,3555905,-,2178
MYCTH_2311002,chromosome: 6,3555868,3557678,-,1811
MYCTH_2096708,chromosome: 6,3557830,3558890,+,1061
MYCTH_2035750,chromosome: 6,3559208,3560497,-,1290
MYCTH_2130288,chromosome: 6,3561840,3562166,+,327
MYCTH_2311011,chromosome: 6,3562411,3564859,+,2449
MYCTH_2311014,chromosome: 6,3567921,3569615,-,1695
MYCTH_2311015,chromosome: 6,3570089,3570683,+,595
MYCTH_2316383,chromosome: 6,3571937,3574449,+,2513
MYCTH_110038,chromosome: 6,3575839,3576651,-,813
MYCTH_2121009,chromosome: 6,3577788,3579445,-,1658
MYCTH_113577,chromosome: 6,3581645,3583478,+,1834
MYCTH_40437,chromosome: 6,3592427,3592594,+,168
MYCTH_2069219,chromosome: 6,3616800,3617009,-,210
MYCTH_37424,chromosome: 6,3625910,3626119,-,210
MYCTH_2130296,chromosome: 6,3630148,3630963,+,816
MYCTH_2311026,chromosome: 6,3639000,3640792,-,1793
MYCTH_2311028,chromosome: 6,3641186,3641876,+,691
MYCTH_2311030,chromosome: 6,3641877,3644699,-,2823
MYCTH_2311035,chromosome: 6,3645536,3648289,-,2754
MYCTH_2311038,chromosome: 6,3648291,3649870,-,1580
MYCTH_2311040,chromosome: 6,3650132,3650836,-,705
MYCTH_98480,chromosome: 6,3651848,3652724,-,877
MYCTH_2311044,chromosome: 6,3653920,3655815,-,1896
MYCTH_2311045,chromosome: 6,3656946,3658066,+,1121
MYCTH_2311046,chromosome: 6,3658068,3660358,-,2291
MYCTH_2311048,chromosome: 6,3660960,3662651,+,1692
MYCTH_110042,chromosome: 6,3663123,3664714,-,1592
MYCTH_2311053,chromosome: 6,3665163,3667298,+,2136
MYCTH_2311055,chromosome: 6,3667458,3670273,-,2816
MYCTH_2084107,chromosome: 6,3671226,3672080,-,855
MYCTH_39233,chromosome: 6,3674785,3675580,-,796
MYCTH_2311062,chromosome: 6,3678716,3680833,-,2118
MYCTH_2311065,chromosome: 6,3681741,3683517,+,1777
MYCTH_2311067,chromosome: 6,3685299,3686521,+,1223
MYCTH_2311070,chromosome: 6,3687745,3690144,+,2400
MYCTH_2019397,chromosome: 6,3691146,3691963,+,818
MYCTH_61415,chromosome: 6,3692048,3692745,-,698
MYCTH_2311072,chromosome: 6,3693508,3696633,+,3126
MYCTH_38939,chromosome: 6,3696989,3698150,-,1162
MYCTH_2311075,chromosome: 6,3699038,3699880,+,843
MYCTH_2311076,chromosome: 6,3700938,3702158,+,1221
MYCTH_2311077,chromosome: 6,3702357,3704512,+,2156
MYCTH_98500,chromosome: 6,3704858,3706488,-,1631
MYCTH_2068912,chromosome: 6,3707486,3708716,+,1231
MYCTH_2311080,chromosome: 6,3711007,3713070,-,2064
MYCTH_2311083,chromosome: 6,3713501,3717047,-,3547
MYCTH_2130327,chromosome: 6,3717786,3718061,+,276
MYCTH_2311089,chromosome: 6,3718470,3720101,-,1632
MYCTH_2311092,chromosome: 6,3720248,3721411,+,1164
MYCTH_2135772,chromosome: 6,3725311,3727697,+,2387
MYCTH_2039926,chromosome: 6,3755059,3755318,-,260
MYCTH_90577,chromosome: 6,3817385,3818018,+,634
MYCTH_61442,chromosome: 6,3819370,3821059,-,1690
MYCTH_75296,chromosome: 6,3822249,3824855,+,2607
MYCTH_113600,chromosome: 6,3825520,3826879,-,1360
MYCTH_2311112,chromosome: 6,3828108,3830583,+,2476
MYCTH_2069815,chromosome: 6,3830960,3831579,-,620
MYCTH_105482,chromosome: 6,3834421,3842119,+,7699
MYCTH_2311121,chromosome: 6,3841978,3842384,-,407
MYCTH_2042719,chromosome: 6,3843246,3843881,-,636
MYCTH_2135780,chromosome: 6,3844022,3845548,+,1527
MYCTH_2130345,chromosome: 6,3845782,3846258,-,477
MYCTH_34819,chromosome: 6,3848206,3848796,+,591
MYCTH_2311122,chromosome: 6,3850065,3852116,+,2052
MYCTH_2140707,chromosome: 6,3853106,3854903,+,1798
MYCTH_t174,chromosome: 6,3855238,3855325,-,88
MYCTH_2311126,chromosome: 6,3856049,3859261,-,3213
MYCTH_110061,chromosome: 6,3862624,3864848,-,2225
MYCTH_2311136,chromosome: 6,3867159,3867621,-,463
MYCTH_2130352,chromosome: 6,3867722,3868361,+,640
MYCTH_2311140,chromosome: 6,3869245,3871500,-,2256
MYCTH_40891,chromosome: 6,3875056,3876319,-,1264
MYCTH_90594,chromosome: 6,3877230,3878310,+,1081
MYCTH_2113155,chromosome: 6,3883459,3885091,+,1633
MYCTH_2311147,chromosome: 6,3886437,3890204,-,3768
MYCTH_90598,chromosome: 6,3893184,3894298,+,1115
MYCTH_2084160,chromosome: 6,3894675,3895634,-,960
MYCTH_2311150,chromosome: 6,3896157,3896957,+,801
MYCTH_98521,chromosome: 6,3898798,3901457,+,2660
MYCTH_2316405,chromosome: 6,3903274,3904817,-,1544
MYCTH_2311157,chromosome: 6,3907345,3908241,-,897
MYCTH_2311158,chromosome: 6,3908537,3910220,+,1684
MYCTH_2311160,chromosome: 6,3910172,3911827,-,1656
MYCTH_2316407,chromosome: 6,3912538,3913707,+,1170
MYCTH_2311164,chromosome: 6,3913747,3915250,+,1504
MYCTH_90607,chromosome: 6,3915272,3915931,-,660
MYCTH_39167,chromosome: 6,3918434,3919445,-,1012
MYCTH_2311167,chromosome: 6,3922047,3924734,+,2688
MYCTH_90610,chromosome: 6,3925690,3927523,-,1834
MYCTH_2311169,chromosome: 6,3928759,3929528,+,770
MYCTH_75329,chromosome: 6,3930488,3931454,-,967
MYCTH_2311172,chromosome: 6,3932595,3933423,-,829
MYCTH_90614,chromosome: 6,3934316,3935203,-,888
MYCTH_2130377,chromosome: 6,3937144,3938402,+,1259
MYCTH_140261,chromosome: 6,3939387,3942526,+,3140
MYCTH_75334,chromosome: 6,3944242,3947003,+,2762
MYCTH_61486,chromosome: 6,3947781,3950060,+,2280
MYCTH_t171,chromosome: 6,3951111,3951194,+,84
MYCTH_2121074,chromosome: 6,3954364,3954564,+,201
MYCTH_90619,chromosome: 6,3954633,3956119,-,1487
MYCTH_2311189,chromosome: 6,3956502,3957485,+,984
MYCTH_2311192,chromosome: 6,3958144,3960270,-,2127
MYCTH_2145354,chromosome: 6,3961535,3962905,+,1371
MYCTH_2316413,chromosome: 6,3965510,3968010,+,2501
MYCTH_2311201,chromosome: 6,3968420,3969377,-,958
MYCTH_2135800,chromosome: 6,4029353,4039009,+,9657
MYCTH_2113181,chromosome: 6,4041173,4046184,+,5012
MYCTH_t173,chromosome: 6,4046441,4046522,-,82
MYCTH_75351,chromosome: 6,4046966,4072286,-,25321
MYCTH_61507,chromosome: 6,4074970,4081193,+,6224
MYCTH_2311234,chromosome: 6,4084603,4085811,+,1209
MYCTH_t172,chromosome: 6,4085910,4086021,-,112
MYCTH_2046354,chromosome: 6,4087638,4088081,+,444
MYCTH_2311235,chromosome: 6,4088117,4089198,+,1082
MYCTH_37844,chromosome: 6,4089918,4090886,+,969
MYCTH_90632,chromosome: 6,4091672,4092903,-,1232
MYCTH_2311238,chromosome: 6,4093640,4094677,-,1038
MYCTH_2316418,chromosome: 6,4094703,4095895,-,1193
MYCTH_38200,chromosome: 6,4096305,4099311,-,3007
MYCTH_75366,chromosome: 6,4101462,4104236,+,2775
MYCTH_2113191,chromosome: 6,4104860,4105863,+,1004
MYCTH_2311242,chromosome: 6,4106494,4107726,+,1233
MYCTH_2121095,chromosome: 6,4108242,4109007,+,766
MYCTH_2311243,chromosome: 6,4108993,4110344,+,1352
MYCTH_90641,chromosome: 6,4111919,4114070,+,2152
MYCTH_2311247,chromosome: 6,4114009,4116257,-,2249
MYCTH_38458,chromosome: 6,4117171,4117804,+,634
MYCTH_2130409,chromosome: 6,4117985,4118644,-,660
MYCTH_2071684,chromosome: 7,4054,7800,+,3747
MYCTH_2311252,chromosome: 7,8818,10449,+,1632
MYCTH_2311253,chromosome: 7,10832,12941,+,2110
MYCTH_2311254,chromosome: 7,14425,15579,-,1155
MYCTH_97137,chromosome: 7,24661,26448,-,1788
MYCTH_2311258,chromosome: 7,28444,30741,-,2298
MYCTH_2311259,chromosome: 7,31445,33898,-,2454
MYCTH_2311261,chromosome: 7,35097,37684,+,2588
MYCTH_2130416,chromosome: 7,38631,39311,-,681
MYCTH_2311263,chromosome: 7,43544,46020,+,2477
MYCTH_2311264,chromosome: 7,46500,47857,-,1358
MYCTH_2311266,chromosome: 7,48256,49205,-,950
MYCTH_2311268,chromosome: 7,49206,49809,-,604
MYCTH_2072527,chromosome: 7,93627,93791,-,165
MYCTH_2113210,chromosome: 7,126626,127124,-,499
MYCTH_2070870,chromosome: 7,128704,130707,-,2004
MYCTH_2072459,chromosome: 7,169284,169553,+,270
MYCTH_112700,chromosome: 7,178746,180379,+,1634
MYCTH_15682,chromosome: 7,215354,215932,-,579
MYCTH_97124,chromosome: 7,217020,217817,+,798
MYCTH_2311272,chromosome: 7,218770,219533,+,764
MYCTH_112699,chromosome: 7,219615,221294,-,1680
MYCTH_2311275,chromosome: 7,224099,225869,+,1771
MYCTH_97120,chromosome: 7,227627,228476,+,850
MYCTH_85595,chromosome: 7,228752,237561,+,8810
MYCTH_2311279,chromosome: 7,238925,241390,+,2466
MYCTH_2311282,chromosome: 7,242790,244276,-,1487
MYCTH_2071628,chromosome: 7,247199,248720,+,1522
MYCTH_2311285,chromosome: 7,250361,254346,-,3986
MYCTH_2084256,chromosome: 7,255578,257484,+,1907
MYCTH_2311288,chromosome: 7,258767,261147,-,2381
MYCTH_2311289,chromosome: 7,263372,264327,-,956
MYCTH_109377,chromosome: 7,264649,271444,+,6796
MYCTH_2072228,chromosome: 7,366856,367410,-,555
MYCTH_2071661,chromosome: 7,385883,388659,-,2777
MYCTH_2311295,chromosome: 7,390184,391046,+,863
MYCTH_2311297,chromosome: 7,391476,392339,-,864
MYCTH_2311298,chromosome: 7,392471,395160,-,2690
MYCTH_2311299,chromosome: 7,395386,397093,+,1708
MYCTH_2311300,chromosome: 7,397725,399063,+,1339
MYCTH_72833,chromosome: 7,400198,402597,-,2400
MYCTH_2121130,chromosome: 7,404831,406185,-,1355
MYCTH_2311306,chromosome: 7,407665,410813,-,3149
MYCTH_109373,chromosome: 7,411348,413027,-,1680
MYCTH_72822,chromosome: 7,413268,414334,-,1067
MYCTH_58125,chromosome: 7,417557,420062,+,2506
MYCTH_85556,chromosome: 7,422274,423364,+,1091
MYCTH_2311323,chromosome: 7,423859,425669,+,1811
MYCTH_2130467,chromosome: 7,425824,426222,-,399
MYCTH_2311326,chromosome: 7,427353,430185,-,2833
MYCTH_2084292,chromosome: 7,453782,455485,-,1704
MYCTH_2071908,chromosome: 7,457826,460048,+,2223
MYCTH_2311330,chromosome: 7,461043,462739,-,1697
MYCTH_2311331,chromosome: 7,465169,465913,+,745
MYCTH_2311333,chromosome: 7,468928,470298,+,1371
MYCTH_2311337,chromosome: 7,471089,472927,+,1839
MYCTH_2311342,chromosome: 7,474424,476010,-,1587
MYCTH_2311348,chromosome: 7,477198,480247,+,3050
MYCTH_2311349,chromosome: 7,480248,481693,-,1446
MYCTH_85534,chromosome: 7,482140,484522,+,2383
MYCTH_2311354,chromosome: 7,484919,487898,-,2980
MYCTH_2311356,chromosome: 7,488440,489731,+,1292
MYCTH_112686,chromosome: 7,490023,492851,-,2829
MYCTH_2135843,chromosome: 7,493122,495694,+,2573
MYCTH_2311364,chromosome: 7,496241,499550,-,3310
MYCTH_2311368,chromosome: 7,502221,504253,+,2033
MYCTH_2311371,chromosome: 7,513135,514387,-,1253
MYCTH_2071198,chromosome: 7,515342,516460,+,1119
MYCTH_2113259,chromosome: 7,517111,518226,+,1116
MYCTH_2311373,chromosome: 7,519094,520620,-,1527
MYCTH_2316445,chromosome: 7,521507,522557,-,1051
MYCTH_2130496,chromosome: 7,523142,526280,-,3139
MYCTH_2311378,chromosome: 7,527022,530922,-,3901
MYCTH_2311380,chromosome: 7,531675,533960,-,2286
MYCTH_2135849,chromosome: 7,534985,536934,-,1950
MYCTH_2071385,chromosome: 7,537616,539008,-,1393
MYCTH_2311384,chromosome: 7,540298,543190,+,2893
MYCTH_56853,chromosome: 7,544389,546000,+,1612
MYCTH_2311387,chromosome: 7,546202,549288,-,3087
MYCTH_2311388,chromosome: 7,549511,551555,+,2045
MYCTH_2121166,chromosome: 7,552809,555679,+,2871
MYCTH_2311391,chromosome: 7,556284,558566,-,2283
MYCTH_2130506,chromosome: 7,559414,560437,+,1024
MYCTH_2311393,chromosome: 7,560669,563436,-,2768
MYCTH_85489,chromosome: 7,564369,565934,+,1566
MYCTH_2311397,chromosome: 7,565932,568795,-,2864
MYCTH_2145409,chromosome: 7,569854,572405,-,2552
MYCTH_2311408,chromosome: 7,572721,575179,+,2459
MYCTH_2311411,chromosome: 7,575821,577794,+,1974
MYCTH_2311416,chromosome: 7,578007,581615,-,3609
MYCTH_2130517,chromosome: 7,600280,601302,+,1023
MYCTH_2071285,chromosome: 7,602389,602576,-,188
MYCTH_2071504,chromosome: 7,604638,604856,-,219
MYCTH_2071514,chromosome: 7,605181,605677,+,497
MYCTH_2071953,chromosome: 7,605934,606388,-,455
MYCTH_57823,chromosome: 7,709077,710301,-,1225
MYCTH_2311417,chromosome: 7,712300,713060,+,761
MYCTH_2311419,chromosome: 7,713969,716539,-,2571
MYCTH_2311420,chromosome: 7,716767,718718,+,1952
MYCTH_2311422,chromosome: 7,719429,722973,+,3545
MYCTH_2311423,chromosome: 7,723861,725634,+,1774
MYCTH_2311424,chromosome: 7,726360,727634,+,1275
MYCTH_2311425,chromosome: 7,730194,732686,-,2493
MYCTH_2311426,chromosome: 7,736269,740196,-,3928
MYCTH_2311427,chromosome: 7,740749,746476,+,5728
MYCTH_2311429,chromosome: 7,746889,748726,-,1838
MYCTH_2311433,chromosome: 7,750156,752820,+,2665
MYCTH_97047,chromosome: 7,753453,753987,-,535
MYCTH_2311439,chromosome: 7,755459,756558,+,1100
MYCTH_57777,chromosome: 7,756784,758431,-,1648
MYCTH_2311445,chromosome: 7,760653,762636,+,1984
MYCTH_2311447,chromosome: 7,762637,764520,-,1884
MYCTH_2311451,chromosome: 7,764936,768291,+,3356
MYCTH_2311457,chromosome: 7,771250,772762,+,1513
MYCTH_2311467,chromosome: 7,781472,785804,+,4333
MYCTH_2311469,chromosome: 7,787446,789507,+,2062
MYCTH_58223,chromosome: 7,790871,793763,-,2893
MYCTH_2311474,chromosome: 7,796370,798748,-,2379
MYCTH_2145425,chromosome: 7,798936,800636,-,1701
MYCTH_2311479,chromosome: 7,801686,804884,+,3199
MYCTH_2311481,chromosome: 7,805194,807541,-,2348
MYCTH_2130550,chromosome: 7,807523,809093,+,1571
MYCTH_2311482,chromosome: 7,809080,809550,+,471
MYCTH_2311483,chromosome: 7,811346,812565,-,1220
MYCTH_2311484,chromosome: 7,814446,815681,-,1236
MYCTH_2311486,chromosome: 7,816229,818713,-,2485
MYCTH_2311488,chromosome: 7,819033,820796,+,1764
MYCTH_2311492,chromosome: 7,821114,824973,-,3860
MYCTH_2311494,chromosome: 7,825797,827344,-,1548
MYCTH_2311495,chromosome: 7,830459,832094,+,1636
MYCTH_2311498,chromosome: 7,832998,834111,+,1114
MYCTH_2070581,chromosome: 7,841854,844196,-,2343
MYCTH_2145431,chromosome: 7,845832,847816,-,1985
MYCTH_2311505,chromosome: 7,847999,850152,-,2154
MYCTH_2311508,chromosome: 7,850896,852128,+,1233
MYCTH_2311509,chromosome: 7,852130,853184,-,1055
MYCTH_2311511,chromosome: 7,853293,854077,+,785
MYCTH_2311515,chromosome: 7,862958,865590,+,2633
MYCTH_2311517,chromosome: 7,867251,867483,+,233
MYCTH_57924,chromosome: 7,867675,868444,+,770
MYCTH_2311518,chromosome: 7,870153,873301,-,3149
MYCTH_2311519,chromosome: 7,873556,874265,-,710
MYCTH_2311520,chromosome: 7,874621,875669,-,1049
MYCTH_2311521,chromosome: 7,877307,879676,-,2370
MYCTH_97015,chromosome: 7,884231,886972,-,2742
MYCTH_2311525,chromosome: 7,887378,889191,-,1814
MYCTH_2311528,chromosome: 7,889337,890664,+,1328
MYCTH_2311529,chromosome: 7,891733,895041,+,3309
MYCTH_2311535,chromosome: 7,895908,899394,-,3487
MYCTH_2311537,chromosome: 7,900222,902358,+,2137
MYCTH_t181,chromosome: 7,904099,904169,+,71
MYCTH_2311539,chromosome: 7,904447,904934,-,488
MYCTH_2113329,chromosome: 7,905345,907391,+,2047
MYCTH_2311543,chromosome: 7,920321,921701,+,1381
MYCTH_2311545,chromosome: 7,921701,923086,-,1386
MYCTH_2311547,chromosome: 7,923736,924233,+,498
MYCTH_2311548,chromosome: 7,924898,927401,+,2504
MYCTH_2311549,chromosome: 7,927868,928449,+,582
MYCTH_2311550,chromosome: 7,928455,929600,+,1146
MYCTH_2311554,chromosome: 7,931545,934293,-,2749
MYCTH_2311557,chromosome: 7,936831,939055,+,2225
MYCTH_2311558,chromosome: 7,940036,941705,-,1670
MYCTH_2311559,chromosome: 7,942125,944780,+,2656
MYCTH_97001,chromosome: 7,947574,948608,-,1035
MYCTH_2311562,chromosome: 7,954176,955137,-,962
MYCTH_2113341,chromosome: 7,956143,957615,+,1473
MYCTH_2140820,chromosome: 7,960518,963004,-,2487
MYCTH_2311569,chromosome: 7,965063,968840,+,3778
MYCTH_2130591,chromosome: 7,969333,970259,-,927
MYCTH_2311571,chromosome: 7,970824,971586,+,763
MYCTH_85367,chromosome: 7,973053,974347,+,1295
MYCTH_2084467,chromosome: 7,975692,977762,-,2071
MYCTH_2311577,chromosome: 7,979238,981028,+,1791
MYCTH_2311579,chromosome: 7,981767,982893,+,1127
MYCTH_2311581,chromosome: 7,984641,986189,+,1549
MYCTH_2145454,chromosome: 7,987827,988952,-,1126
MYCTH_2311585,chromosome: 7,989751,990857,+,1107
MYCTH_2311586,chromosome: 7,990858,992427,-,1570
MYCTH_2311587,chromosome: 7,992487,995950,+,3464
MYCTH_2113353,chromosome: 7,997306,999263,-,1958
MYCTH_2311589,chromosome: 7,999954,1005901,+,5948
MYCTH_2311591,chromosome: 7,1008151,1009738,-,1588
MYCTH_2121249,chromosome: 7,1010053,1011070,+,1018
MYCTH_2316483,chromosome: 7,1011088,1012687,-,1600
MYCTH_2311601,chromosome: 7,1012932,1015428,+,2497
MYCTH_2311602,chromosome: 7,1015469,1016684,+,1216
MYCTH_2311603,chromosome: 7,1017359,1019294,+,1936
MYCTH_89127,chromosome: 7,1021499,1022901,+,1403
MYCTH_2311608,chromosome: 7,1023192,1024975,+,1784
MYCTH_2113362,chromosome: 7,1025317,1026157,-,841
MYCTH_2311611,chromosome: 7,1026752,1028569,-,1818
MYCTH_2311613,chromosome: 7,1028956,1032465,+,3510
MYCTH_2311615,chromosome: 7,1032699,1033978,+,1280
