Geneid,Chr,Start,End,Strand,Length
NCU14171,NC_026506.1,972425,973150,-,726
NCU04830,NC_026506.1,975071,979857,-,4787
NCU14172,NC_026506.1,985117,986257,+,1141
NCU04832,NC_026506.1,989507,991477,+,1971
NCU04834,NC_026506.1,994869,1001345,+,6477
NCU15367,NC_026506.1,1002070,1002180,+,111
NCU04835,NC_026506.1,1002426,1005061,+,2636
NCU04837,NC_026506.1,1006651,1008331,-,1681
NCU04838,NC_026506.1,1009514,1015141,+,5628
NCU04840,NC_026506.1,1017917,1022176,+,4260
NCU04841,NC_026506.1,1022784,1026751,+,3968
NCU17077,NC_026506.1,1026819,1028705,-,1887
NCU12091,NC_026506.1,1030035,1031447,-,1413
NCU04843,NC_026506.1,1032206,1034760,+,2555
NCU04844,NC_026506.1,1034328,1036552,-,2225
NCU04845,NC_026506.1,1037055,1038562,+,1508
NCU04847,NC_026506.1,1048061,1051613,+,3553
NCU04848,NC_026506.1,1056568,1061741,-,5174
NCU04850,NC_026506.1,1066790,1069860,+,3071
NCU09778,NC_026506.1,1089085,1091540,-,2456
NCU09779,NC_026506.1,1091764,1093868,+,2105
NCU09780,NC_026506.1,1094734,1095372,+,639
NCU09781,NC_026506.1,1096702,1098027,+,1326
NCU15368,NC_026506.1,1098584,1098672,-,89
NCU09782,NC_026506.1,1100700,1103595,+,2896
NCU09783,NC_026506.1,1104025,1105494,+,1470
NCU09784,NC_026506.1,1106713,1108156,+,1444
NCU09785,NC_026506.1,1108627,1111319,-,2693
NCU09786,NC_026506.1,1111672,1113628,+,1957
NCU09787,NC_026506.1,1114963,1118731,-,3769
NCU10278,NC_026506.1,1120913,1121223,-,311
NCU10161,NC_026506.1,1122554,1123424,+,871
NCU09788,NC_026506.1,1124166,1126773,+,2608
NCU09789,NC_026506.1,1125094,1129467,-,4374
NCU09790,NC_026506.1,1129974,1131864,-,1891
NCU09791,NC_026506.1,1132762,1135968,-,3207
NCU15369,NC_026506.1,1139292,1139400,+,109
NCU15370,NC_026506.1,1140195,1140268,-,74
NCU09792,NC_026506.1,1142553,1145119,+,2567
NCU09793,NC_026506.1,1145634,1150703,+,5070
NCU09794,NC_026506.1,1151224,1153120,+,1897
NCU09795,NC_026506.1,1152527,1155780,-,3254
NCU09796,NC_026506.1,1159683,1161114,-,1432
NCU09797,NC_026506.1,1164916,1165251,+,336
NCU09798,NC_026506.1,1165806,1167735,+,1930
NCU09799,NC_026506.1,1167779,1169716,-,1938
NCU09800,NC_026506.1,1169919,1171923,-,2005
NCU05653,NC_026506.1,1194407,1196465,+,2059
NCU15371,NC_026506.1,1196691,1196763,-,73
NCU05652,NC_026506.1,1197292,1198237,+,946
NCU15372,NC_026506.1,1198405,1198476,+,72
NCU05651,NC_026506.1,1201184,1202251,+,1068
NCU05650,NC_026506.1,1202055,1206179,-,4125
NCU05649,NC_026506.1,1207216,1208442,-,1227
NCU05648,NC_026506.1,1209876,1213429,-,3554
NCU05647,NC_026506.1,1215438,1217449,-,2012
NCU05646,NC_026506.1,1217662,1220269,+,2608
NCU05645,NC_026506.1,1220275,1221605,-,1331
NCU05644,NC_026506.1,1221833,1224234,+,2402
NCU05643,NC_026506.1,1224246,1226344,-,2099
NCU05642,NC_026506.1,1227130,1230348,-,3219
NCU05641,NC_026506.1,1230917,1232134,-,1218
NCU05640,NC_026506.1,1232281,1236824,+,4544
NCU05639,NC_026506.1,1237277,1238587,+,1311
NCU05638,NC_026506.1,1238975,1242223,-,3249
NCU05637,NC_026506.1,1242780,1246042,+,3263
NCU12092,NC_026506.1,1246957,1248207,+,1251
NCU05635,NC_026506.1,1247025,1250314,-,3290
NCU10477,NC_026506.1,1251217,1252587,-,1371
NCU05634,NC_026506.1,1252859,1259353,+,6495
NCU05633,NC_026506.1,1259414,1261357,-,1944
NCU05632,NC_026506.1,1261622,1264438,+,2817
NCU05631,NC_026506.1,1267200,1267961,+,762
NCU17083,NC_026506.1,1267574,1269860,-,2287
NCU05630,NC_026506.1,1270102,1271444,-,1343
NCU05629,NC_026506.1,1272198,1273726,-,1529
NCU05628,NC_026506.1,1274355,1274963,-,609
NCU05627,NC_026506.1,1275879,1278130,-,2252
NCU15373,NC_026506.1,1280491,1280563,+,73
NCU05626,NC_026506.1,1281025,1282197,+,1173
NCU05625,NC_026506.1,1282165,1284360,-,2196
NCU05624,NC_026506.1,1284726,1286438,+,1713
NCU05623,NC_026506.1,1285105,1287691,-,2587
NCU05622,NC_026506.1,1289400,1293564,+,4165
NCU15374,NC_026506.1,1294470,1294564,+,95
NCU05621,NC_026506.1,1295709,1296704,+,996
NCU17086,NC_026506.1,1297424,1299024,-,1601
NCU05620,NC_026506.1,1299621,1306942,-,7322
NCU05619,NC_026506.1,1307634,1308111,-,478
NCU05618,NC_026506.1,1309224,1310286,+,1063
NCU05617,NC_026506.1,1310881,1313202,-,2322
NCU05616,NC_026506.1,1313344,1314856,+,1513
NCU05615,NC_026506.1,1315375,1316610,-,1236
NCU05614,NC_026506.1,1317743,1319201,-,1459
NCU05613,NC_026506.1,1321431,1322368,-,938
NCU17087,NC_026506.1,1323216,1324222,-,1007
NCU05612,NC_026506.1,1324551,1325996,-,1446
NCU05611,NC_026506.1,1327665,1328743,+,1079
NCU05609,NC_026506.1,1340047,1341875,+,1829
NCU05608,NC_026506.1,1341783,1351069,-,9287
NCU05607,NC_026506.1,1351364,1352698,+,1335
NCU05606,NC_026506.1,1351802,1354927,-,3126
NCU05605,NC_026506.1,1355281,1356742,+,1462
NCU05604,NC_026506.1,1356621,1359398,-,2778
NCU05603,NC_026506.1,1361435,1364705,+,3271
NCU05602,NC_026506.1,1364908,1367293,-,2386
NCU05601,NC_026506.1,1367907,1369720,-,1814
NCU05600,NC_026506.1,1370176,1373028,-,2853
NCU17088,NC_026506.1,1373336,1375608,-,2273
NCU05599,NC_026506.1,1376428,1377631,+,1204
NCU05598,NC_026506.1,1378109,1380263,+,2155
NCU05597,NC_026506.1,1380321,1382611,-,2291
NCU05596,NC_026506.1,1383606,1385728,+,2123
NCU05595,NC_026506.1,1386090,1387046,-,957
NCU05594,NC_026506.1,1389481,1391565,+,2085
NCU05593,NC_026506.1,1391460,1393605,-,2146
NCU05592,NC_026506.1,1393948,1396043,+,2096
NCU05591,NC_026506.1,1396051,1402213,-,6163
NCU05589,NC_026506.1,1407749,1412029,+,4281
NCU15375,NC_026506.1,1412539,1412627,+,89
NCU15376,NC_026506.1,1413261,1413383,+,123
NCU05588,NC_026506.1,1414305,1417604,-,3300
NCU05587,NC_026506.1,1417924,1422312,+,4389
NCU05586,NC_026506.1,1419925,1421444,-,1520
NCU05585,NC_026506.1,1422727,1425193,+,2467
NCU15377,NC_026506.1,1425341,1425422,+,82
NCU15378,NC_026506.1,1425648,1425719,+,72
NCU05584,NC_026506.1,1428749,1429933,+,1185
NCU15379,NC_026506.1,1430489,1430584,-,96
NCU05583,NC_026506.1,1430613,1431789,-,1177
NCU05582,NC_026506.1,1431847,1434713,-,2867
NCU05581,NC_026506.1,1436281,1438236,+,1956
NCU05580,NC_026506.1,1441109,1442788,+,1680
NCU05579,NC_026506.1,1445748,1448484,+,2737
NCU12097,NC_026506.1,1448322,1449416,+,1095
NCU05578,NC_026506.1,1449755,1452673,+,2919
NCU05577,NC_026506.1,1452524,1455504,-,2981
NCU05576,NC_026506.1,1458191,1458805,+,615
NCU05575,NC_026506.1,1462066,1467483,+,5418
NCU05574,NC_026506.1,1467721,1468996,+,1276
NCU10186,NC_026506.1,1469358,1470935,-,1578
NCU05572,NC_026506.1,1471945,1472940,-,996
NCU05571,NC_026506.1,1474100,1475216,-,1117
NCU05570,NC_026506.1,1476997,1477747,-,751
NCU05569,NC_026506.1,1478375,1480995,+,2621
NCU05568,NC_026506.1,1483313,1484026,+,714
NCU05567,NC_026506.1,1487479,1488756,-,1278
NCU14173,NC_026506.1,1491619,1492843,-,1225
NCU05566,NC_026506.1,1496170,1497330,+,1161
NCU05565,NC_026506.1,1498011,1502200,+,4190
NCU05564,NC_026506.1,1503029,1507197,+,4169
NCU15380,NC_026506.1,1508016,1508115,-,100
NCU05563,NC_026506.1,1509095,1511350,+,2256
NCU05561,NC_026506.1,1513376,1514037,+,662
NCU05560,NC_026506.1,1513883,1516922,-,3040
NCU05559,NC_026506.1,1518353,1521239,+,2887
NCU05558,NC_026506.1,1521329,1523213,+,1885
NCU05557,NC_026506.1,1523630,1526819,-,3190
NCU14174,NC_026506.1,1528031,1529115,-,1085
NCU05556,NC_026506.1,1529440,1530333,+,894
NCU05555,NC_026506.1,1531007,1534672,+,3666
NCU05554,NC_026506.1,1535186,1538485,+,3300
NCU05553,NC_026506.1,1536792,1539214,-,2423
NCU05552,NC_026506.1,1539614,1541587,-,1974
NCU05551,NC_026506.1,1541859,1543686,+,1828
NCU05550,NC_026506.1,1543793,1546368,-,2576
NCU05548,NC_026506.1,1549899,1552586,+,2688
NCU05547,NC_026506.1,1552879,1554471,-,1593
NCU05546,NC_026506.1,1555386,1559011,-,3626
NCU05545,NC_026506.1,1560038,1564789,+,4752
NCU05544,NC_026506.1,1565193,1566744,+,1552
NCU05543,NC_026506.1,1566612,1569457,-,2846
NCU15381,NC_026506.1,1569824,1569895,-,72
NCU15382,NC_026506.1,1570000,1570071,-,72
NCU05542,NC_026506.1,1571137,1572882,+,1746
NCU05541,NC_026506.1,1572869,1574988,-,2120
NCU15383,NC_026506.1,1575152,1575223,+,72
NCU05540,NC_026506.1,1577125,1579686,+,2562
NCU05539,NC_026506.1,1577165,1579782,-,2618
NCU12099,NC_026506.1,1580440,1581311,+,872
NCU05538,NC_026506.1,1582171,1583124,-,954
NCU05537,NC_026506.1,1585605,1587228,+,1624
NCU05536,NC_026506.1,1587801,1591736,+,3936
NCU05535,NC_026506.1,1592040,1593653,+,1614
NCU05534,NC_026506.1,1595091,1596445,+,1355
NCU15384,NC_026506.1,1597502,1597664,-,163
NCU05532,NC_026506.1,1599049,1599483,+,435
NCU05531,NC_026506.1,1600745,1601659,+,915
NCU05530,NC_026506.1,1603175,1604280,+,1106
NCU05529,NC_026506.1,1606164,1606400,+,237
NCU05528,NC_026506.1,1607198,1607437,+,240
NCU05527,NC_026506.1,1608324,1611284,-,2961
NCU05526,NC_026506.1,1614993,1618106,-,3114
NCU05525,NC_026506.1,1619872,1621141,+,1270
NCU05524,NC_026506.1,1622118,1625226,+,3109
NCU05523,NC_026506.1,1625485,1627756,-,2272
NCU05522,NC_026506.1,1627903,1629161,+,1259
NCU05521,NC_026506.1,1629166,1631845,-,2680
NCU05520,NC_026506.1,1633590,1634843,+,1254
NCU05519,NC_026506.1,1635447,1637614,+,2168
NCU15385,NC_026506.1,1639371,1639470,-,100
NCU05518,NC_026506.1,1642524,1645372,+,2849
NCU05517,NC_026506.1,1645312,1646983,-,1672
NCU12100,NC_026506.1,1647245,1648153,-,909
NCU05516,NC_026506.1,1647867,1651505,+,3639
NCU05515,NC_026506.1,1651459,1653031,-,1573
NCU05514,NC_026506.1,1653447,1655218,+,1772
NCU05513,NC_026506.1,1655297,1658168,-,2872
NCU17100,NC_026506.1,1659084,1660221,-,1138
NCU05512,NC_026506.1,1660009,1661247,-,1239
NCU05511,NC_026506.1,1661638,1665463,+,3826
NCU17101,NC_026506.1,1661693,1663403,-,1711
NCU05510,NC_026506.1,1665137,1666810,-,1674
NCU15386,NC_026506.1,1668819,1668890,+,72
NCU14175,NC_026506.1,1670520,1671797,+,1278
NCU05508,NC_026506.1,1678323,1680982,-,2660
NCU05507,NC_026506.1,1685237,1686268,-,1032
NCU05506,NC_026506.1,1690749,1691158,-,410
NCU05505,NC_026506.1,1696219,1696693,+,475
NCU05504,NC_026506.1,1698919,1699652,+,734
NCU05503,NC_026506.1,1700924,1702041,-,1118
NCU05502,NC_026506.1,1704347,1710353,-,6007
NCU15387,NC_026506.1,1712076,1712228,+,153
NCU05501,NC_026506.1,1712560,1714175,-,1616
NCU05500,NC_026506.1,1715264,1717546,+,2283
NCU05499,NC_026506.1,1717790,1719740,-,1951
NCU05498,NC_026506.1,1720685,1722278,-,1594
NCU14176,NC_026506.1,1723194,1726787,+,3594
NCU12104,NC_026506.1,1729574,1731509,-,1936
NCU05495,NC_026506.1,1732736,1733564,+,829
NCU05494,NC_026506.1,1735831,1736881,-,1051
NCU05493,NC_026506.1,1737641,1740345,-,2705
NCU05492,NC_026506.1,1745189,1747719,-,2531
NCU05491,NC_026506.1,1748825,1751121,-,2297
NCU05490,NC_026506.1,1751350,1752404,+,1055
NCU05488,NC_026506.1,1752867,1756102,+,3236
NCU17104,NC_026506.1,1754582,1756158,-,1577
NCU05485,NC_026506.1,1760710,1762755,+,2046
NCU10009,NC_026506.1,1777056,1782553,+,5498
NCU10010,NC_026506.1,1782698,1784272,-,1575
NCU10011,NC_026506.1,1785232,1787767,-,2536
NCU10012,NC_026506.1,1788363,1790419,+,2057
NCU09873,NC_026506.1,1824832,1828327,+,3496
NCU09872,NC_026506.1,1828396,1828779,-,384
NCU17105,NC_026506.1,1830187,1833198,-,3012
NCU09871,NC_026506.1,1833566,1835203,-,1638
NCU09870,NC_026506.1,1835351,1837329,+,1979
NCU09869,NC_026506.1,1837771,1843029,+,5259
NCU03846,NC_026506.1,1865624,1868426,+,2803
NCU03847,NC_026506.1,1874508,1876469,+,1962
NCU03848,NC_026506.1,1881068,1882925,+,1858
NCU12121,NC_026506.1,1883138,1884316,+,1179
NCU15395,NC_026506.1,1884365,1884438,+,74
NCU03850,NC_026506.1,1885072,1886321,+,1250
NCU03851,NC_026506.1,1886421,1887857,+,1437
NCU03852,NC_026506.1,1888017,1893318,+,5302
NCU03853,NC_026506.1,1891827,1895198,-,3372
NCU03854,NC_026506.1,1895444,1896658,-,1215
NCU03855,NC_026506.1,1896965,1900506,+,3542
NCU03856,NC_026506.1,1902729,1903045,+,317
NCU03857,NC_026506.1,1908826,1912143,+,3318
NCU03858,NC_026506.1,1911958,1914147,-,2190
NCU03859,NC_026506.1,1914516,1916165,+,1650
NCU03860,NC_026506.1,1915708,1917363,-,1656
NCU03861,NC_026506.1,1918068,1921273,-,3206
NCU03862,NC_026506.1,1922893,1925592,-,2700
NCU03863,NC_026506.1,1926625,1928807,+,2183
NCU12120,NC_026506.1,1928862,1930470,-,1609
NCU03864,NC_026506.1,1930719,1931888,+,1170
NCU03868,NC_026506.1,1960653,1963042,+,2390
NCU03870,NC_026506.1,1965578,1970769,+,5192
NCU11263,NC_026506.1,1971381,1974542,+,3162
NCU11264,NC_026506.1,1974629,1975877,+,1249
NCU03873,NC_026506.1,1975903,1977620,-,1718
NCU03874,NC_026506.1,1980584,1982377,-,1794
NCU03875,NC_026506.1,1991144,1995568,+,4425
NCU03876,NC_026506.1,1995536,1997580,-,2045
NCU03877,NC_026506.1,1998032,2003189,+,5158
NCU03878,NC_026506.1,2003064,2008407,-,5344
NCU03879,NC_026506.1,2011680,2012468,+,789
NCU03880,NC_026506.1,2016824,2019543,-,2720
NCU03881,NC_026506.1,2021457,2023741,-,2285
NCU03882,NC_026506.1,2026611,2028213,-,1603
NCU03883,NC_026506.1,2028482,2029864,+,1383
NCU03884,NC_026506.1,2029989,2031642,-,1654
NCU03885,NC_026506.1,2034479,2038585,+,4107
NCU12119,NC_026506.1,2039149,2039604,-,456
NCU03886,NC_026506.1,2040380,2042702,-,2323
NCU03887,NC_026506.1,2043526,2046961,-,3436
NCU03888,NC_026506.1,2051706,2054412,-,2707
NCU03889,NC_026506.1,2054600,2057088,+,2489
NCU03890,NC_026506.1,2056266,2058747,-,2482
NCU03891,NC_026506.1,2059244,2060249,+,1006
NCU15836,NC_026506.1,2060784,2062446,-,1663
NCU03892,NC_026506.1,2063308,2067252,+,3945
NCU17107,NC_026506.1,2069392,2070156,-,765
NCU03893,NC_026506.1,2073560,2075786,+,2227
NCU03894,NC_026506.1,2076684,2081610,-,4927
NCU03895,NC_026506.1,2081738,2082855,+,1118
NCU03897,NC_026506.1,2089082,2094657,+,5576
NCU03898,NC_026506.1,2094468,2095610,-,1143
NCU03899,NC_026506.1,2096147,2099281,-,3135
NCU03901,NC_026506.1,2099470,2101485,+,2016
NCU03903,NC_026506.1,2102103,2104071,+,1969
NCU03904,NC_026506.1,2104393,2105300,+,908
NCU03905,NC_026506.1,2105662,2109337,-,3676
NCU03906,NC_026506.1,2110571,2112761,+,2191
NCU03907,NC_026506.1,2111995,2113818,-,1824
NCU03908,NC_026506.1,2114260,2115702,+,1443
NCU03909,NC_026506.1,2115525,2117375,-,1851
NCU03910,NC_026506.1,2118022,2119983,-,1962
NCU03911,NC_026506.1,2120134,2121545,-,1412
NCU03913,NC_026506.1,2121826,2123420,-,1595
NCU03914,NC_026506.1,2124177,2127412,+,3236
NCU03915,NC_026506.1,2127249,2131109,-,3861
NCU03918,NC_026506.1,2134703,2135858,+,1156
NCU03921,NC_026506.1,2138394,2141840,+,3447
NCU03922,NC_026506.1,2141738,2144733,-,2996
NCU03924,NC_026506.1,2147712,2150945,-,3234
NCU03925,NC_026506.1,2151235,2153627,+,2393
NCU17108,NC_026506.1,2153424,2155475,-,2052
NCU03926,NC_026506.1,2155689,2157540,+,1852
NCU03928,NC_026506.1,2158596,2163784,+,5189
NCU03929,NC_026506.1,2163742,2166957,-,3216
NCU03931,NC_026506.1,2167467,2170632,+,3166
NCU03932,NC_026506.1,2170104,2171932,-,1829
NCU15687,NC_026506.1,2170224,2170339,-,116
NCU03934,NC_026506.1,2173337,2174236,+,900
NCU03935,NC_026506.1,2174144,2175647,-,1504
NCU03936,NC_026506.1,2175861,2177538,+,1678
NCU03937,NC_026506.1,2177558,2181722,+,4165
NCU03938,NC_026506.1,2182080,2187691,-,5612
NCU03940,NC_026506.1,2189414,2190958,-,1545
NCU10314,NC_026506.1,2191295,2195732,-,4438
NCU15686,NC_026506.1,2198075,2198172,-,98
NCU03944,NC_026506.1,2198185,2200627,-,2443
NCU15394,NC_026506.1,2201505,2201596,-,92
NCU03946,NC_026506.1,2203485,2205750,+,2266
NCU03947,NC_026506.1,2207074,2211218,+,4145
NCU03948,NC_026506.1,2211656,2214095,+,2440
NCU03949,NC_026506.1,2214190,2216356,-,2167
NCU03950,NC_026506.1,2216452,2218594,-,2143
NCU03952,NC_026506.1,2222373,2225613,+,3241
NCU03953,NC_026506.1,2226356,2227954,-,1599
NCU03954,NC_026506.1,2228389,2230873,-,2485
NCU03955,NC_026506.1,2231744,2238572,+,6829
NCU03956,NC_026506.1,2238471,2241421,-,2951
NCU03957,NC_026506.1,2241539,2243091,+,1553
NCU03960,NC_026506.1,2245319,2246658,+,1340
NCU03961,NC_026506.1,2246232,2248751,-,2520
NCU03962,NC_026506.1,2249217,2254739,+,5523
NCU03963,NC_026506.1,2254890,2256362,-,1473
NCU03964,NC_026506.1,2256645,2260452,+,3808
NCU03965,NC_026506.1,2260456,2263894,-,3439
NCU03966,NC_026506.1,2264802,2267695,+,2894
NCU15393,NC_026506.1,2267779,2267850,-,72
NCU03967,NC_026506.1,2268533,2271812,-,3280
NCU03968,NC_026506.1,2275270,2277501,+,2232
NCU03969,NC_026506.1,2278121,2278660,-,540
NCU17113,NC_026506.1,2278124,2279737,+,1614
NCU03970,NC_026506.1,2282788,2284413,-,1626
NCU03971,NC_026506.1,2284415,2286859,-,2445
NCU03972,NC_026506.1,2287015,2289329,+,2315
NCU03973,NC_026506.1,2289258,2293079,-,3822
NCU17114,NC_026506.1,2293895,2295423,+,1529
NCU03974,NC_026506.1,2295206,2300781,-,5576
NCU03975,NC_026506.1,2305955,2311022,+,5068
NCU14177,NC_026506.1,2306170,2307623,+,1454
NCU03976,NC_026506.1,2313095,2314028,-,934
NCU03977,NC_026506.1,2314807,2315893,+,1087
NCU03978,NC_026506.1,2315739,2318664,-,2926
NCU03979,NC_026506.1,2319486,2321797,+,2312
NCU03980,NC_026506.1,2322110,2324859,-,2750
NCU03981,NC_026506.1,2325074,2328233,+,3160
NCU03982,NC_026506.1,2329825,2332792,+,2968
NCU03983,NC_026506.1,2333204,2333971,+,768
NCU03984,NC_026506.1,2336876,2337868,-,993
NCU03985,NC_026506.1,2338616,2340336,-,1721
NCU03986,NC_026506.1,2340470,2346044,-,5575
NCU12114,NC_026506.1,2346533,2350620,+,4088
NCU17115,NC_026506.1,2351650,2353179,+,1530
NCU12112,NC_026506.1,2354243,2356583,+,2341
NCU03988,NC_026506.1,2356389,2358018,-,1630
NCU03989,NC_026506.1,2358268,2360937,-,2670
NCU03990,NC_026506.1,2362499,2365253,-,2755
NCU03991,NC_026506.1,2365743,2367579,-,1837
NCU03992,NC_026506.1,2369411,2372582,-,3172
NCU03993,NC_026506.1,2372533,2374365,+,1833
NCU03994,NC_026506.1,2374378,2377224,-,2847
NCU03995,NC_026506.1,2377506,2379310,+,1805
NCU03996,NC_026506.1,2380994,2382414,+,1421
NCU03997,NC_026506.1,2383192,2384195,-,1004
NCU03998,NC_026506.1,2387499,2389899,+,2401
NCU04001,NC_026506.1,2397861,2402961,+,5101
NCU04002,NC_026506.1,2405713,2408400,-,2688
NCU04003,NC_026506.1,2408469,2410486,+,2018
NCU04005,NC_026506.1,2412444,2417023,-,4580
NCU04006,NC_026506.1,2416729,2418363,+,1635
NCU04007,NC_026506.1,2424766,2430173,-,5408
NCU04008,NC_026506.1,2430735,2433043,+,2309
NCU04009,NC_026506.1,2432913,2434661,-,1749
NCU04010,NC_026506.1,2435145,2437482,+,2338
NCU12111,NC_026506.1,2437693,2440341,+,2649
NCU04012,NC_026506.1,2439154,2440861,-,1708
NCU04013,NC_026506.1,2441355,2444495,-,3141
NCU04014,NC_026506.1,2445325,2449640,-,4316
NCU04015,NC_026506.1,2450102,2453085,+,2984
NCU04016,NC_026506.1,2453404,2454862,+,1459
NCU17116,NC_026506.1,2455027,2456274,-,1248
NCU04017,NC_026506.1,2457115,2459498,-,2384
NCU04018,NC_026506.1,2461114,2464013,+,2900
NCU04019,NC_026506.1,2464514,2467855,-,3342
NCU04020,NC_026506.1,2470344,2473145,+,2802
NCU04021,NC_026506.1,2474621,2480380,+,5760
NCU04022,NC_026506.1,2480625,2483180,-,2556
NCU04024,NC_026506.1,2483611,2488913,+,5303
NCU04025,NC_026506.1,2490982,2493271,+,2290
NCU04026,NC_026506.1,2493962,2494817,-,856
NCU04027,NC_026506.1,2496061,2497294,+,1234
NCU04028,NC_026506.1,2498287,2499354,+,1068
NCU04029,NC_026506.1,2503628,2505712,+,2085
NCU04030,NC_026506.1,2506579,2507301,-,723
NCU04031,NC_026506.1,2507728,2508814,-,1087
NCU04032,NC_026506.1,2509482,2510947,-,1466
NCU04033,NC_026506.1,2511168,2512844,-,1677
NCU04034,NC_026506.1,2514395,2515564,-,1170
NCU04035,NC_026506.1,2519404,2524121,-,4718
NCU04036,NC_026506.1,2524899,2526128,-,1230
NCU04037,NC_026506.1,2528060,2530020,+,1961
NCU04038,NC_026506.1,2530219,2531514,-,1296
NCU04039,NC_026506.1,2533653,2535419,+,1767
NCU04040,NC_026506.1,2534469,2535959,-,1491
NCU04041,NC_026506.1,2536406,2539103,+,2698
NCU04042,NC_026506.1,2539765,2542432,+,2668
NCU04043,NC_026506.1,2542358,2544267,-,1910
NCU15392,NC_026506.1,2542455,2542542,+,88
NCU04044,NC_026506.1,2544141,2546626,+,2486
NCU04045,NC_026506.1,2546791,2549015,+,2225
NCU04046,NC_026506.1,2548984,2550870,-,1887
NCU04047,NC_026506.1,2551180,2553307,+,2128
NCU04048,NC_026506.1,2555230,2558560,+,3331
NCU04049,NC_026506.1,2559590,2562219,+,2630
NCU04050,NC_026506.1,2565204,2567073,+,1870
NCU04051,NC_026506.1,2568001,2570578,-,2578
NCU04052,NC_026506.1,2575183,2576653,+,1471
NCU04053,NC_026506.1,2576659,2581745,+,5087
NCU04054,NC_026506.1,2582865,2585515,+,2651
NCU15391,NC_026506.1,2586002,2586073,+,72
NCU04058,NC_026506.1,2599977,2601799,+,1823
NCU04059,NC_026506.1,2607354,2614670,-,7317
NCU04060,NC_026506.1,2615291,2617556,-,2266
NCU04061,NC_026506.1,2618983,2620252,-,1270
NCU04062,NC_026506.1,2620502,2622890,-,2389
NCU04063,NC_026506.1,2623282,2624994,+,1713
NCU04064,NC_026506.1,2624943,2627186,-,2244
NCU04065,NC_026506.1,2627441,2630260,+,2820
NCU04066,NC_026506.1,2630535,2633011,+,2477
NCU04067,NC_026506.1,2633131,2634986,-,1856
NCU04068,NC_026506.1,2635896,2638702,+,2807
NCU04069,NC_026506.1,2637162,2638712,-,1551
NCU04070,NC_026506.1,2639346,2640702,+,1357
NCU15390,NC_026506.1,2641413,2641502,-,90
NCU04071,NC_026506.1,2641660,2643480,-,1821
NCU04072,NC_026506.1,2644465,2646212,+,1748
NCU04073,NC_026506.1,2648238,2655517,-,7280
NCU04074,NC_026506.1,2656057,2657861,+,1805
NCU15389,NC_026506.1,2658168,2658239,-,72
NCU04075,NC_026506.1,2659200,2661621,-,2422
NCU04076,NC_026506.1,2661865,2666421,-,4557
NCU04077,NC_026506.1,2667605,2671421,+,3817
NCU04078,NC_026506.1,2671587,2673958,+,2372
NCU12107,NC_026506.1,2674000,2676005,+,2006
NCU04079,NC_026506.1,2676314,2680383,-,4070
NCU04080,NC_026506.1,2680530,2682480,+,1951
NCU04081,NC_026506.1,2682477,2684152,-,1676
NCU04082,NC_026506.1,2684520,2684873,+,354
NCU04083,NC_026506.1,2686078,2689533,+,3456
NCU04084,NC_026506.1,2689434,2691884,-,2451
NCU15388,NC_026506.1,2692835,2692918,-,84
NCU04085,NC_026506.1,2693105,2694742,-,1638
NCU04086,NC_026506.1,2696034,2697307,-,1274
NCU04087,NC_026506.1,2697582,2700145,-,2564
NCU04088,NC_026506.1,2701975,2707284,+,5310
NCU04089,NC_026506.1,2707441,2709322,-,1882
NCU04090,NC_026506.1,2712109,2717099,-,4991
NCU04091,NC_026506.1,2717537,2719849,-,2313
NCU04092,NC_026506.1,2720187,2723406,+,3220
NCU09859,NC_026506.1,2748412,2749502,+,1091
NCU09860,NC_026506.1,2751714,2756677,+,4964
NCU09861,NC_026506.1,2757147,2760955,+,3809
NCU09862,NC_026506.1,2761152,2762931,-,1780
NCU09863,NC_026506.1,2763288,2763590,-,303
NCU09864,NC_026506.1,2763705,2765732,-,2028
NCU09865,NC_026506.1,2766495,2767420,+,926
NCU09866,NC_026506.1,2768752,2777757,+,9006
NCU09867,NC_026506.1,2778182,2782763,+,4582
NCU09868,NC_026506.1,2782693,2783565,-,873
NCU15396,NC_026506.1,3076565,3076659,+,95
NCU06013,NC_026506.1,3080312,3087794,-,7483
NCU17123,NC_026506.1,3087616,3088855,-,1240
NCU06012,NC_026506.1,3089204,3091311,+,2108
NCU06011,NC_026506.1,3092610,3097787,+,5178
NCU06010,NC_026506.1,3098626,3101641,+,3016
NCU06009,NC_026506.1,3102539,3104168,-,1630
NCU15397,NC_026506.1,3104624,3104696,-,73
NCU06008,NC_026506.1,3104908,3106997,+,2090
NCU06007,NC_026506.1,3106649,3107588,-,940
NCU06006,NC_026506.1,3108162,3109780,-,1619
NCU15398,NC_026506.1,3112051,3112123,+,73
NCU06005,NC_026506.1,3113510,3116822,+,3313
NCU06003,NC_026506.1,3118714,3121671,-,2958
NCU06001,NC_026506.1,3125164,3126545,-,1382
NCU06000,NC_026506.1,3127664,3129474,+,1811
NCU05999,NC_026506.1,3132024,3134988,-,2965
NCU05998,NC_026506.1,3136140,3136649,-,510
NCU17126,NC_026506.1,3137599,3138552,-,954
NCU05996,NC_026506.1,3139283,3143845,+,4563
NCU05995,NC_026506.1,3145044,3147583,+,2540
NCU11215,NC_026506.1,3147878,3150892,+,3015
NCU05994,NC_026506.1,3151517,3156680,-,5164
NCU12125,NC_026506.1,3159629,3160819,-,1191
